,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
796,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
797,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
798,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
799,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
800,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
801,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
802,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
803,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
804,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
805,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
806,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
807,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
808,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
809,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
810,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
811,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
812,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
813,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
814,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
815,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
816,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
817,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
818,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
819,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
820,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
821,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
822,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
823,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
824,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
825,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
826,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
827,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
828,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
829,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
830,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
831,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
832,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
833,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
834,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
835,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
836,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
837,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
838,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
839,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
840,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
841,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
842,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
843,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
844,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
845,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
846,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
847,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
848,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
849,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
850,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
851,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
852,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
853,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
854,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
855,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
856,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
857,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
858,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
859,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
860,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
861,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
862,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
863,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
864,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
865,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
866,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
867,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
868,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
869,B,薄雾灰,石黑,AZ32GCY0000240,燃油,两驱
870,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
871,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
872,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
873,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
874,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
875,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
876,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
877,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
878,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
879,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
880,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
881,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
882,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
883,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
884,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
885,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
886,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
887,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
888,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
889,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
890,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
891,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
892,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
893,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
894,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
895,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
896,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
897,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
898,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
899,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
900,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
901,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
902,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
903,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
904,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
905,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
906,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
907,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
908,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
909,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
910,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
911,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
912,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
913,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
